,home_elo,away_elo,spread,h_drives,h_d_explosiveness,h_d_successrate,h_d_stuffrate,h_d_totalPPA,h_o_explosiveness,h_o_successrate,h_o_stuffrate,h_o_totalPPA,home_team_cover_spread,home_conference_ACC,home_conference_American Athletic,home_conference_Big 12,home_conference_Big Ten,home_conference_Conference USA,home_conference_FBS Independents,home_conference_Mid-American,home_conference_Mountain West,home_conference_Pac-12,home_conference_SEC,home_conference_Sun Belt,away_conference_ACC,away_conference_American Athletic,away_conference_Big 12,away_conference_Big Ten,away_conference_Conference USA,away_conference_FBS Independents,away_conference_Mid-American,away_conference_Mountain West,away_conference_Pac-12,away_conference_SEC,away_conference_Sun Belt,neutral_site_False,neutral_site_True,week
0,0.36328725,0.560706402,0.755813953,0.545454545,0.525943476,0.533938608,0.189655172,0.686762271,0.328233341,0.530377668,0.304347826,0.467732663,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,0.466973886,0.458425313,0.447674419,0.454545455,0.311295425,0.155642023,0.295698925,0.258220423,0.173751564,0.677011494,0.333333333,0.487121382,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,0.520737327,0.178807947,0.331395349,0.363636364,0.504999056,0.414199515,0.545045045,0.450794465,0.252425367,0.599883603,0.208333333,0.490175425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,0.362519201,0.406181015,0.627906977,0.090909091,0.430090327,0.502117189,0.329059829,0.595900704,0.366020106,0.433869732,0.148148148,0.267459395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4,0.22734255,0.507726269,0.691860465,0.272727273,0.260224248,0.424010071,0.333333333,0.445528361,0.360928299,0.414189457,0.25,0.233661279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5,0.41781874,0.25607064,0.715116279,0.454545455,0.528817818,0.670783285,0.255813953,0.762526393,0.197520501,0.436781609,0.25,0.024834162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6,0.681259601,0.487122884,0.372093023,0.818181818,0.460385196,0.551821719,0.662037037,0.73485762,0.357382369,0.643205794,0.6875,0.508221281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7,0.598310292,0.453274467,0.523255814,0.545454545,0.509473375,0.435581496,0.244444444,0.47806168,0.513495687,0.486095662,0.424242424,0.474919503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8,0.577572965,0.394407653,0.197674419,0.454545455,0.372807026,0.388541138,0.543209877,0.441539039,0.230090461,0.716118685,0.2,0.671425113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9,0.396313364,0.314201619,0.372093023,0.636363636,0.54383539,0.345902953,0.48245614,0.380001738,0.355726147,0.621999127,0.408163265,0.504186364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
10,0.573732719,0.585724798,0.651162791,0.545454545,0.443803337,0.426149992,0.23655914,0.444495451,0.313380447,0.545977011,0.210526316,0.455711847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11,0.576804916,0.233995585,0.191860465,0,0.344298302,0.023711089,0.48245614,0.263479719,0.13262866,0.879802956,0.040816327,0.639667359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12,0.385560676,0.395879323,0.680232558,0.727272727,0.404402635,0.393048691,0.385964912,0.497551127,0.18748978,0.224909933,0.6875,0.132885306,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13,0.51843318,0.488594555,0.360465116,0.454545455,0.43976148,0.38640294,0.379310345,0.499052435,0.498542393,0.575757576,0.266666667,0.444444191,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14,0.215053763,0.167034584,0.5,0.363636364,0.220228555,0.379377432,0.564102564,0.330536635,0.164442944,0.776127321,0.352941176,0.522371979,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
15,0.339477727,0.522442973,0.598837209,0.545454545,0.215822178,0.581421352,0.366666667,0.461292122,0.44545217,0.394237946,0.4,0.28223122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,0.383256528,0.413539367,0.76744186,0.090909091,0.615860093,0.615593569,0.427777778,0.753120134,0.198940573,0.470616804,0.296296296,0.226011637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17,0.483870968,0.557763061,0.755813953,0.454545455,0.388545322,0.438655156,0.650537634,0.482522326,0.517837723,0.449628127,0.592592593,0.380519814,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
18,0.466973886,0.373804268,0.331395349,0.454545455,0.348253088,0.26345655,0.444444444,0.304669616,0.506183182,0.49764462,0.8,0.441966438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
19,0.426267281,0.36129507,0.505813953,0.454545455,0.152450756,0.543774319,0.203703704,0.48452904,0.533485469,0.381369017,0.75,0.313428745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20,0.589861751,0.501103753,0.575581395,0.363636364,0.5816316,0.681474276,0.057291667,0.942025608,0.371444673,0.693997446,0.127659574,0.661590027,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0.737327189,0.386313466,0.25,0.363636364,0.319860387,0.347226802,0.171875,0.270548068,0.243526064,0.68086545,0.153846154,0.546983374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22,0.598310292,0.247240618,0.331395349,0.454545455,0.304890193,0.257205039,0.611111111,0.334297617,0.259675317,0.655172414,0.142857143,0.491520383,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23,0.40015361,0.462104489,0.686046512,0.636363636,0.429333701,0.493647743,0.06547619,0.539553988,0.117058476,0.587975243,0.342857143,0.387123257,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
24,0.838709677,0.515084621,0.424418605,0.090909091,0.039627512,0.576969844,0.316091954,0.387099264,0.407092941,0.902407287,0.105263158,0.734582746,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
25,0.661290323,0.330389993,0.25,0.272727273,0.309367945,0.459571035,0.141025641,0.409062157,0.300857052,0.812700207,0.166666667,0.627099763,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26,0.496927803,0.317880795,0.534883721,0.363636364,0.29879904,0.607706442,0.337719298,0.595886563,0.056719883,0.428693061,0.432432432,0.186251307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,0.479262673,0.548933039,0.651162791,0.363636364,0.365524122,0.345902953,0.152777778,0.572533047,0.407805469,0.561096375,0.090909091,0.417370241,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,0.566820276,0.682119205,0.534883721,0.454545455,0.548678208,0.474654869,0.196428571,0.623892964,0.400275658,0.455500821,0.428571429,0.423455977,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
29,0.591397849,0.348050037,0.360465116,0.363636364,0.23499543,0.433122568,0.442528736,0.394869644,0.215107135,0.71669095,0.19047619,0.493333941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
30,0.304147465,0.569536424,0.744186047,0.272727273,0.529012643,0.670783285,0.407407407,0.743990854,0.291769112,0.34318555,0.076923077,0.204573091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31,0.513056836,0.291390728,0.63372093,0.363636364,0.30032436,0.404332622,0.220217883,0.440198311,0.435322888,0.32066162,0.380804954,0.094996206,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,0.460061444,0.272994849,0.23255814,0.272727273,0.549593304,0.289632233,0.366666667,0.152065185,0.271192641,0.92627824,0.222222222,0.668831273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
33,0.368663594,0.451802796,0.680232558,0.363636364,0.60745961,0.520085494,0.339506173,0.766022685,0.310712123,0.655172414,0.25,0.521893563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
34,0.290322581,0.534216336,0.651162791,0.727272727,0.527678562,0.259012705,0.398550725,0.440145907,0.219340665,0.485675073,0.392156863,0.196331118,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
35,0.600614439,0.472406181,0.436046512,0.181818182,0.455858459,0.309122352,0.327380952,0.443270776,0.31451145,0.575757576,0.2,0.396593549,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
36,0.582949309,0.493009566,0.593023256,0.090909091,0.754795824,0.374108301,0.192982456,0.679117816,0.084667767,0.819756788,0.192307692,0.553049515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
37,0.42703533,0.119205298,0.279069767,0.272727273,0.25198585,0.533083582,0.377455197,0.489764953,0.304844067,0.53230167,0.333810376,0.396969083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
38,0.525345622,0.674025018,0.639534884,0.090909091,0.228093327,0.694634734,0.282051282,0.597058095,0.266498409,0.796069707,0.210526316,0.600018901,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
39,0.801843318,0.700515085,0.412790698,0.181818182,0.471637559,0.300340467,0.407407407,0.475308267,0.171630004,0.642512077,0.235294118,0.476868185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
40,0.837941628,0.501103753,0.122093023,0.454545455,0.317865702,0.137176021,0.693693694,0.188537202,0.414136647,0.727969349,0.451612903,0.638569952,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
41,0.459293395,0.476821192,0.465116279,0.636363636,0.661794642,0.151750973,0.376068376,0.145708249,0.318759149,0.398242055,0.344827586,0.297254723,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
42,0.485407066,0.453274467,0.412790698,0.363636364,0.356841669,0.419844358,0.192982456,0.488267843,0.277974769,0.773804456,0.193548387,0.655797964,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
43,0.441628264,0.515084621,0.720930233,0.454545455,0.551503111,0.659958658,0.305555556,0.845836649,0.317437789,0.356882534,0.47826087,0.095934907,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
44,0.572196621,0.245033113,0.174418605,0.454545455,0.326638726,0.289632233,0.148648649,0.273247072,0.313180846,0.701149425,0.076923077,0.506465601,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
45,0.497695853,0.342899191,0.337209302,0.363636364,0.493293701,0.371938659,0.192982456,0.469953759,0.307106074,0.736704981,0.266666667,0.624251224,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
46,0.503840246,0.581309787,0.593023256,0.636363636,0.374364256,0.337224384,0.505747126,0.482738914,0.657609306,0.403467758,0.4,0.476549657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
47,0.257296467,0.59602649,0.802325581,0.454545455,0.517150438,0.554645368,0.211538462,0.746605798,0.272095322,0.520778073,0.3125,0.243362634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
48,0.351766513,0.656364974,0.895348837,0.545454545,0.24926691,0.597806862,0.203703704,0.654751252,0.064642869,0.337513062,0.571428571,0.192314268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
49,0.523041475,0.452538631,0.546511628,0.545454545,0.548014619,0.361813662,0.491869919,0.520825399,0.20195728,0.388250319,0.235294118,0.16620246,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
50,0.261904762,0.545253863,0.808139535,0.545454545,0.27947303,0.42153048,0.269607843,0.442163676,0.830470583,0,0.476190476,0.008888984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
51,0.58218126,0.490066225,0.511627907,0.454545455,0.584859171,0.539810674,0.366666667,0.615414044,0.071015258,0.747667343,0.290322581,0.433643177,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
52,0.559139785,0.434878587,0.523255814,0.454545455,0.175039149,0.327549914,0.543209877,0.243786259,0.369922486,0.419449006,0.186046512,0.385888264,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
53,0.496159754,0.471670346,0.63372093,0.454545455,0.375547899,0.705195697,0.222222222,0.725431887,0.579778642,0.408782788,0.551724138,0.472986391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
54,0.44546851,0.506990434,0.691860465,0.636363636,0.506549482,0.493981031,0.346846847,0.707337804,0.229559626,0.436781609,0.181818182,0.364114141,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
55,0.378648233,0.269315673,0.494186047,0.272727273,0.147303329,0.469705392,0.135802469,0.476196831,0.193136626,0.455200111,0.592592593,0.292072334,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
56,0.523809524,0.29874908,0.290697674,0.272727273,0.523464104,0.278210117,0.733333333,0.328144344,0.125711935,0.665957145,0.266666667,0.413332795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
57,0.417050691,0.563649742,0.76744186,0.545454545,0.320789749,0.605471053,0.247747748,0.611343912,0.288444198,0.486590038,0.258064516,0.293744566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
58,0.623655914,0.894039735,0.854651163,0.272727273,0.404127589,0.477734544,0.333333333,0.501940071,0.26567577,0.511751587,0.466666667,0.353661157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
59,0.811059908,0.285504047,0.093023256,0.545454545,0.35354927,0.236278927,0.572916667,0.289503581,0.576647745,0.7198808,0.4,0.629703798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
60,0.603686636,0.365710081,0.284883721,0.545454545,0.26235057,0.364049051,0.305555556,0.3582347,0.540752451,0.586206897,0.551724138,0.530681644,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
61,0.491551459,0.350993377,0.540697674,0.545454545,0.443538172,0.467604742,0.213178295,0.598651573,0.3618206,0.461047254,0.347826087,0.315961129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
62,0.311827957,0.451802796,0.686046512,0.363636364,0.361722307,0.500022362,0.127906977,0.541329315,0.444721538,0.455500821,0.3125,0.450539128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,0.711213518,0.495952907,0.372093023,0.363636364,0.142081355,0.619827917,0.429078014,0.516281254,0.091696247,0.620229885,0.457142857,0.113512071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
64,0.629800307,0.569536424,0.401162791,0.181818182,0.305764465,0.373208693,0.359477124,0.435983396,0.143795505,0.489903697,0.75,0.243269267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
65,0.585253456,0.332597498,0.406976744,0.151515152,0.373545897,0.498385907,0.200129955,0.548566579,0.180764284,0.630262371,0.126317807,0.47149789,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
66,0.655913978,0.526857984,0.406976744,0.454545455,0.292301745,0.436471394,0.406641604,0.470306125,0.420007316,0.540282013,0.258136925,0.433843208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
67,0.395545315,0.406916851,0.662790698,0.272727273,0.780536033,0.516833023,0.427777778,0.872336218,0.476255858,0.346855984,0.181818182,0.253952745,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
68,0.248079877,0.485651214,0.936046512,0.181818182,0.374296441,0.588718582,0.418408827,0.625025537,0.434712619,0.473642666,0.268774704,0.237576816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
69,0.598310292,0.649006623,0.680232558,0.545454545,0.320149969,0.585705509,0.413978495,0.572506751,0.532802181,0.335576114,0.666666667,0.317785113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
70,0.556835637,0.163355408,0.209302326,0.545454545,0.256092836,0.318187524,0.47826087,0.301515363,0.227140352,0.72884642,0.285714286,0.541299179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
71,0.497695853,0.546725533,0.563953488,0.636363636,0.269731654,0.379377432,0.252873563,0.408135326,0.354092692,0.509578544,0.390243902,0.367959867,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
72,0.530721966,0.479764533,0.563953488,0.636363636,0.513244861,0.11830049,0.398550725,0.244749781,0.165290185,0.469871125,0.238095238,0.338179345,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
73,0.477726575,0.313465784,0.465116279,0.363636364,0.274489251,0.428015564,0.196428571,0.368716172,0.443669253,0.39679456,0.206896552,0.410068855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
74,0.338709677,0.326710817,0.453488372,0.545454545,0.44340997,0.433122568,0.517094017,0.50630306,0.549219849,0.205154998,0.384615385,0.149736657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
75,0.565284178,0.665930831,0.569767442,0.363636364,0.155430226,0.447018369,0.305555556,0.349929182,0.027525393,0.353396029,0.454545455,0.108548358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
76,0.462365591,0.235467255,0.447674419,0.181818182,0.346697489,0.712769721,0.104761905,0.792110866,0.329289814,0.621137483,0.052631579,0.613436454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
77,0.486943164,0.380426784,0.459302326,0.454545455,0.861462824,0.229925716,0.366666667,0.486128019,0.441483827,0.518349259,0.536585366,0.497806858,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
78,0.53609831,0.494481236,0.680232558,0.272727273,0.702155961,0.31614786,0.594594595,0.383387966,0.417777031,0.433522045,0.378378378,0.396912501,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
79,0.689708141,0.312729948,0.226744186,0.454545455,0.379161638,0.312635106,0.420138889,0.334261329,0.403276948,0.496342738,0.529411765,0.397858104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
80,0.639016897,0.372332597,0.48255814,0.363636364,0.284556867,0.366731518,0.458333333,0.426855815,0.360840357,0.627873563,0.3125,0.528327395,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
81,0.271121352,0.151582046,0.453488372,0.636363636,0.231842394,0.445934876,0.096491228,0.266566073,0.294799445,0.618261292,0.102564103,0.436823761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
82,0.496159754,0.090507726,0.284883721,0.363636364,0.402933598,0.229925716,0.192982456,0.426842669,0.305578213,0.655172414,0.388888889,0.511348438,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
83,0.184331797,0.448859455,0.88372093,0.272727273,0.346198503,0.681474276,0.162962963,0.75699783,0.394957564,0.35209946,0.56,0.297637914,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
84,0.528417819,0.61736571,0.540697674,0.363636364,0.382959026,0.346742814,0.366666667,0.394989373,0.597664533,0.157913351,0.344827586,0.114725046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
85,0.470046083,0.369389257,0.534883721,0.454545455,0.357510488,0.551821719,0.152777778,0.647550981,0.574916539,0.549285963,0.285714286,0.594913621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
86,0.358678955,0.543046358,0.720930233,0.363636364,0.425162054,0.674448768,0.222222222,0.764758223,0.18995593,0.655172414,0.368421053,0.446744381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
87,0.559139785,0.373804268,0.337209302,0.272727273,0.363694949,0.834935071,0.130952381,0.901985913,0.299591226,0.773804456,0.044444444,0.754718555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
